date,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery
2014-05-21 0:00:00,187.493,72.1,0,32,0,0,45.5,,,,,,,,,
2014-05-22 0:00:00,196.281,72.1,0,32,0,0,47.3,,,,,,,,,
2014-05-23 0:00:00,209.566,72.1,0,32,0,0,50,,,,,,,,,
2014-05-24 0:00:00,223.619,72.1,0,32,0,0,67.8,,,,,,,,,
2014-05-25 0:00:00,227.641,72.1,0,32,0,0,63.5,,,,,,,,,
2014-05-26 0:00:00,229.011,72.1,0,32,0,0,65.9,,,,,,,,,
2014-05-27 0:00:00,231.032,72.1,0,32,0,0,67.2,,,,,,,,,
2014-05-28 0:00:00,232.226,72.1,0,32,0,0,67.5,,,,,,,,,
2014-05-29 0:00:00,234.831,72.1,0,32,0,0,65.7,,,,,,,,,
2014-05-30 0:00:00,236.671,72.1,0,32,0,0,65.5,,,,,,,,,
2014-05-31 0:00:00,236.718,72.1,0,32,0,0,66.5,,,,,,,,,
2014-06-01 0:00:00,237.882,72.1,0,32,0,0,65.3,,,,,,,,,
2014-06-02 0:00:00,238.811,72.1,0,32,0,0,63.5,,,,,,,,,
2014-06-03 0:00:00,241.924,72.1,0,32,0,0,66.8,,,,,,,,,
2014-06-04 0:00:00,247.243,72.1,0,32,0,0,69.4,,,,,,,,,
2014-06-05 0:00:00,251.083,72.1,0,32,0,0,70.6,,,,,,,,,
2014-06-06 0:00:00,251.644,72.1,0,32,0,0,70.3,,,,,,,,,
2014-06-07 0:00:00,252.717,72.1,0,32,0,0,70.1,,,,,,,,,
2014-06-08 0:00:00,253.303,72.1,0,32,0,0,70.2,,,,,,,,,
2014-06-09 0:00:00,253.185,72.1,0,32,0,0,68.6,,,,,,,,,
2014-06-10 0:00:00,254.239,72.1,0,32,0,0,68.8,,,,,,,,,
2014-06-11 0:00:00,255.97,72.1,0,32,0,0,64.9,,,,,,,,,
2014-06-12 0:00:00,255.334,72.1,0,32,0,0,65.6,,,,,,,,,
2014-06-13 0:00:00,254.854,72.1,0,32,0,0,64.3,,,,,,,,,
2014-06-14 0:00:00,253.724,72.1,0,32,0,0,67.9,,,,,,,,,
2014-06-15 0:00:00,252.851,72.1,0,32,0,0,70.8,,,,,,,,,
2014-06-16 0:00:00,253.215,72.1,0,32,0,0,70.1,,,,,,,,,
2014-06-17 0:00:00,252.646,72.1,0,32,0,0,72.9,,,,,,,,,
2014-06-18 0:00:00,252.639,72.1,0,32,0,0,71.8,,,,,,,,,
2014-06-19 0:00:00,253.889,72.1,0,32,0,0,67.5,,,,,,,,,
2014-06-20 0:00:00,254.658,72.1,0,32,0,0,70,,,,,,,,,
2014-06-21 0:00:00,254.805,72.1,0,32,0,0,71.8,,,,,,,,,
2014-06-22 0:00:00,260.898,72.1,0,32,0,0,72,,,,,,,,,
2014-06-23 0:00:00,266.987,72.1,0,32,0,0,71.8,,,,,,,,,
2014-06-24 0:00:00,268.888,72.1,0,32,0,0,68.5,,,,,,,,,
2014-06-25 0:00:00,268.788,72.1,0,32,0,0,70.2,,,,,,,,,
2014-06-26 0:00:00,268.497,72.1,0,32,0,0,71.3,,,,,,,,,
2014-06-27 0:00:00,271.161,72.1,0,32,0,0,69.7,,,,,,,,,
2014-06-28 0:00:00,273.811,72.1,0,32,0,0,68.3,,,,,,,,,
2014-06-29 0:00:00,275.261,72.1,0,32,0,0,68,,,,,,,,,
2014-06-30 0:00:00,276.103,72.1,0,32,0,0,67.5,,,,,,,,,
2014-07-01 0:00:00,278.22,72.1,0,32,0,0,73.8,,,,,,,,,
2014-07-02 0:00:00,283.598,72.1,0,32,0,0,76.2,,,,,,,,,
2014-07-03 0:00:00,290.932,72.1,0,32,0,0,73.4,,,,,,,,,
2014-07-04 0:00:00,303.095,72.1,0,32,0,0,69.6,,,,,,,,,
2014-07-05 0:00:00,306.15,72.1,0,32,0,0,67.4,,,,,,,,,
2014-07-06 0:00:00,312.599,72.1,0,32,0,0,68.6,,,,,,,,,
2014-07-07 0:00:00,321.155,72.1,0,32,0,0,71.5,,,,,,,,,
2014-07-08 0:00:00,329.072,72.1,0,32,0,0,70.6,,,,,,,,,
2014-07-09 0:00:00,337.317,72.1,0,32,0,0,70.5,,,,,,,,,
